loss,params,iteration,run_time
0.343217134475708,"{'batch_size': 128, 'drop_out': 0.2183528196704537, 'first_layer_dense': 38, 'hidden_layer_activation': 'linear', 'learning_rate': 0.001, 'num_epochs': 16.0, 'optimizer': 'Adadelta', 'output_layer_activation': 'relu', 'second_layer_dense': 37, 'third_layer_dense': 18}",76,29.25393340503797
1.0,"{'batch_size': 128, 'drop_out': 0.06183542989805253, 'first_layer_dense': 30, 'hidden_layer_activation': 'relu', 'learning_rate': 0.001, 'num_epochs': 15.0, 'optimizer': 'NAdam', 'output_layer_activation': 'exponential', 'second_layer_dense': 35, 'third_layer_dense': 21}",77,31.01494379993528
0.8517427295446396,"{'batch_size': 16, 'drop_out': 0.09781051964372983, 'first_layer_dense': 70, 'hidden_layer_activation': 'tanh', 'learning_rate': 0.01, 'num_epochs': 18.0, 'optimizer': 'Adamax', 'output_layer_activation': 'tanh', 'second_layer_dense': 31, 'third_layer_dense': 22}",78,211.4091962550301
0.8395812511444092,"{'batch_size': 128, 'drop_out': 0.04711797114885317, 'first_layer_dense': 82, 'hidden_layer_activation': 'hard_sigmoid', 'learning_rate': 0.001, 'num_epochs': 12.0, 'optimizer': 'Adam', 'output_layer_activation': 'softmax', 'second_layer_dense': 32, 'third_layer_dense': 16}",79,24.549772946862504
1.0,"{'batch_size': 32, 'drop_out': 0.019335640131354248, 'first_layer_dense': 60, 'hidden_layer_activation': 'exponential', 'learning_rate': 0.001, 'num_epochs': 20.0, 'optimizer': 'Adagrad', 'output_layer_activation': 'elu', 'second_layer_dense': 34, 'third_layer_dense': 19}",80,108.7091379489284
0.0700225830078125,"{'batch_size': 128, 'drop_out': 0.2675631976708709, 'first_layer_dense': 50, 'hidden_layer_activation': 'softmax', 'learning_rate': 0.001, 'num_epochs': 14.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 36, 'third_layer_dense': 25}",81,23.520838978001848
1.0,"{'batch_size': 64, 'drop_out': 0.45688653918552474, 'first_layer_dense': 42, 'hidden_layer_activation': 'elu', 'learning_rate': 0.1, 'num_epochs': 17.0, 'optimizer': 'Adamax', 'output_layer_activation': 'softsign', 'second_layer_dense': 43, 'third_layer_dense': 30}",82,52.28354369895533
0.044351816177368164,"{'batch_size': 128, 'drop_out': 0.17234553360902782, 'first_layer_dense': 55, 'hidden_layer_activation': 'selu', 'learning_rate': 0.001, 'num_epochs': 18.0, 'optimizer': 'SGD', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 39, 'third_layer_dense': 22}",83,26.809066352201626
0.9999686559676775,"{'batch_size': 128, 'drop_out': 0.12619468887719504, 'first_layer_dense': 84, 'hidden_layer_activation': 'relu', 'learning_rate': 0.01, 'num_epochs': 15.0, 'optimizer': 'RMSprop', 'output_layer_activation': 'linear', 'second_layer_dense': 38, 'third_layer_dense': 14}",84,24.252645537024364
1.0,"{'batch_size': 16, 'drop_out': 0.21930485037178346, 'first_layer_dense': 78, 'hidden_layer_activation': 'softplus', 'learning_rate': 0.001, 'num_epochs': 19.0, 'optimizer': 'Adadelta', 'output_layer_activation': 'selu', 'second_layer_dense': 31, 'third_layer_dense': 20}",85,258.5254808301106
